선행품목,후행품목,선행품목hs4,후행품목hs4,최적지연기간,피어슨상관계수,피어슨p값
QRKRBYJL,UGEQLMXM,2841,8714,3,0.5170662906908806,0.0007503679841599722
QRKRBYJL,UIFPPCLR,2841,8102,2,0.44668234832808273,0.0038602014105350133
QRKRBYJL,UXSPKBJR,2841,3206,4,0.4740315547746045,0.002643094056658367
QRKRBYJL,VBYCLTYZ,2841,8505,2,0.7173210350013839,1.9076837350888089e-07
QRKRBYJL,VMAQSTJE,2841,8527,9,0.5273588787691541,0.0016128187948598785
QRKRBYJL,WBLJNPZQ,2841,5309,9,0.5825816803100865,0.0003746801833358806
QRKRBYJL,XIFHSOWQ,2841,8708,12,0.6950635607204629,2.0212511804937717e-05
QRKRBYJL,XUOIQPFL,2841,5205,9,0.6619420157767503,2.724509223003399e-05
QVLMOEYE,APQGTRMF,4202,8105,1,0.5442898168269181,0.00023445044264477671
QVLMOEYE,ATLDMDBO,4202,2814,2,0.6518385208022403,5.2071364334449566e-06
QVLMOEYE,AXULOHBQ,4202,5515,5,0.7395838549952354,1.7003726633204553e-07
QVLMOEYE,BEZYMBBT,4202,3207,1,0.408158738671885,0.008069537992283965
QVLMOEYE,BJALXPFS,4202,2847,6,0.4903312167011483,0.0023983945409625593
QVLMOEYE,BLANHGYY,4202,9022,5,0.627638127224342,3.211382054935667e-05
QVLMOEYE,BSRMSVTC,4202,2805,8,0.5788620308744139,0.0003350733720869375
QVLMOEYE,BTMOEMEP,4202,3102,3,0.6156940175339461,3.0199866129993126e-05
QVLMOEYE,CCLHWFWF,4202,6211,8,0.43266902832862647,0.010596756991550972
QVLMOEYE,DJBLNPNC,4202,2805,3,0.5355629415587126,0.00044238609647924204
QVLMOEYE,DNMPSKTB,4202,2811,7,0.8326607336462841,5.543825821259426e-10
QVLMOEYE,FDXPMYGF,4202,7907,6,0.6851950181529742,4.019827590542296e-06
QVLMOEYE,FRHNWLNI,4202,2846,4,0.4231907531663412,0.008114776091511261
QVLMOEYE,FWUCPMMW,4202,2701,3,0.489690579427341,0.0015558633697842611
QVLMOEYE,GYHKIVQT,4202,8505,12,0.6045533769869114,0.0004025659751207127
QVLMOEYE,HXYSSRXE,4202,2836,7,0.7263216266283499,7.847439869483388e-07
QVLMOEYE,IGDVVKUD,4202,3824,2,0.40493680117192193,0.009544420441139758
QVLMOEYE,JPBRUTWP,4202,3904,1,0.5392765629806349,0.00027457182510720395
QVLMOEYE,KEUWZRKO,4202,8102,11,0.5363422284240882,0.001869358270485017
QVLMOEYE,LRVGFDFM,4202,3102,8,0.4595656979377332,0.006251133665464745
QVLMOEYE,LSOIUSXD,4202,5111,12,0.673842404108001,4.4657667528626866e-05
QVLMOEYE,LUENUFGA,4202,2833,12,0.7155837289162941,8.791326774276557e-06
QVLMOEYE,OGAFEHLU,4202,7202,11,0.7618015817704372,6.419700615700929e-07
QVLMOEYE,OKMBFVKS,4202,5705,1,0.47530706196622086,0.0016868329023016354
QVLMOEYE,PYZMVUWD,4202,3824,11,0.5193880369741003,0.002751209630813487
QVLMOEYE,QRKRBYJL,4202,2841,1,0.7491593821715444,1.7560812719608928e-08
QVLMOEYE,RAWUKQMJ,4202,2916,6,0.5578337975284089,0.00040802754502474613
QVLMOEYE,RCBZUSIM,4202,2805,1,0.6029116917517414,3.023042352740314e-05
QVLMOEYE,SAHWCZNH,4202,2825,11,0.6088399588155903,0.0002784589554456371
QVLMOEYE,SDWAYPIK,4202,7207,1,0.6149880923584308,1.882788061907281e-05
QVLMOEYE,UGEQLMXM,4202,8714,11,0.5593805716205741,0.0010695481960269625
QVLMOEYE,VBYCLTYZ,4202,8505,1,0.6567813596289691,3.107961060326683e-06
QVLMOEYE,VMAQSTJE,4202,8527,10,0.5371609496608274,0.0015241386370358724
QVLMOEYE,VWMBASNE,4202,2811,12,0.4676619178076965,0.009162795781663517
QVLMOEYE,WBLJNPZQ,4202,5309,7,0.603430313168871,0.00012439265140004463
QVLMOEYE,XIFHSOWQ,4202,8708,12,0.796546464835408,1.3993556320680401e-07
QVLMOEYE,XUOIQPFL,4202,5205,7,0.6322944227988787,4.6063982744427424e-05
RAWUKQMJ,AXULOHBQ,2916,5515,4,0.5668706701608048,0.00020674380683846644
RAWUKQMJ,BJALXPFS,2916,2847,4,0.40104917470861734,0.012581821619352378
RAWUKQMJ,BSRMSVTC,2916,2805,8,0.4233169968426673,0.012611625166248065
RAWUKQMJ,DNMPSKTB,2916,2811,4,0.4940957771618478,0.0016170597172719997
RAWUKQMJ,FDXPMYGF,2916,7907,6,0.4213590519096362,0.010487139168864849
RAWUKQMJ,GYHKIVQT,2916,8505,5,0.42048372663062256,0.0095619193680394
RAWUKQMJ,HXYSSRXE,2916,2836,1,0.49216272862504196,0.0010813883310776535
RAWUKQMJ,JBVHSUWY,2916,1210,7,0.5347095982542389,0.0009358025579341447
RAWUKQMJ,KEUWZRKO,2916,8102,9,0.5129493068894023,0.002269661709571447
RAWUKQMJ,LUENUFGA,2916,2833,12,0.6138862212336607,0.00030845581485128135
RAWUKQMJ,QJQJSWFU,2916,3307,10,0.5482933860116606,0.0011586680470006701
RAWUKQMJ,QRKRBYJL,2916,2841,10,0.4728607296981252,0.006274559505133184
RAWUKQMJ,SAHWCZNH,2916,2825,10,0.5309824068589906,0.0017675431436225263
RAWUKQMJ,SDWAYPIK,2916,7207,9,0.46379328772992995,0.006556325091967394
RAWUKQMJ,STZDBITS,2916,3815,7,0.4128071110096503,0.013719144883368558
RAWUKQMJ,UGEQLMXM,2916,8714,4,0.4069800352332089,0.01121833098164041
RAWUKQMJ,VMAQSTJE,2916,8527,4,0.4359029822742183,0.006226045906081968
RAWUKQMJ,XIFHSOWQ,2916,8708,12,0.43376678789312917,0.016630363313034656
RAWUKQMJ,YSYHGLQK,2916,2807,12,0.4006951816590921,0.028212796172767333
RCBZUSIM,APQGTRMF,2805,8105,1,0.4483623260294208,0.003282494862621893
RCBZUSIM,ATLDMDBO,2805,2814,1,0.5768554191734021,7.885469755182712e-05
RCBZUSIM,AXULOHBQ,2805,5515,4,0.6463952182892637,1.165414341963963e-05
RCBZUSIM,BEZYMBBT,2805,3207,9,0.418960841418205,0.015233873260510402
RCBZUSIM,BJALXPFS,2805,2847,4,0.5367117082534951,0.0005130823954787778
RCBZUSIM,BLANHGYY,2805,9022,4,0.6015626620632257,6.47819131347162e-05
RCBZUSIM,BSRMSVTC,2805,2805,7,0.5681163001500348,0.0003708078265893335
RCBZUSIM,BTMOEMEP,2805,3102,1,0.41144488948791536,0.007527145440123267
RCBZUSIM,DNMPSKTB,2805,2811,6,0.5974196285073833,0.00011959759335749016
RCBZUSIM,FDXPMYGF,2805,7907,5,0.544391554038188,0.0004954089971551379
RCBZUSIM,GYHKIVQT,2805,8505,7,0.5984095429420876,0.00014643094387236868
RCBZUSIM,HXYSSRXE,2805,2836,7,0.5093078475444692,0.0017793926058216928
RCBZUSIM,JPBRUTWP,2805,3904,6,0.40985734372359006,0.013046261662912565
RCBZUSIM,KEUWZRKO,2805,8102,9,0.4070784617271333,0.018714197155471155
RCBZUSIM,LSOIUSXD,2805,5111,11,0.4503171415608253,0.01101975267483415
RCBZUSIM,LUENUFGA,2805,2833,11,0.5559216308254964,0.0011660644800412993
RCBZUSIM,OGAFEHLU,2805,7202,10,0.558488800055505,0.0008938201198978527
RCBZUSIM,OKMBFVKS,2805,5705,9,0.48420569451138484,0.0042997762195241635
RCBZUSIM,OXKURKXR,2805,5402,3,0.4035924307366922,0.01083927113498485
RCBZUSIM,PYZMVUWD,2805,3824,9,0.53653245779206,0.0012872993467743653
RCBZUSIM,QJQJSWFU,2805,3307,10,0.4498773176068837,0.009782562289200838
RCBZUSIM,QRKRBYJL,2805,2841,7,0.4591307692067546,0.005530686566888576
RCBZUSIM,QVLMOEYE,2805,4202,9,0.5203315842907749,0.001908774458142435
RCBZUSIM,SAHWCZNH,2805,2825,7,0.5717815827679829,0.0003329683195545529
RCBZUSIM,SDWAYPIK,2805,7207,11,0.5351144728360219,0.0019237065508715039
RCBZUSIM,UGEQLMXM,2805,8714,12,0.5938975424888276,0.0005402215528597927
RCBZUSIM,UIFPPCLR,2805,8102,12,0.4685165894541907,0.009019203860388108
RCBZUSIM,VBYCLTYZ,2805,8505,9,0.4546411393498505,0.007858169019254216
RCBZUSIM,VMAQSTJE,2805,8527,9,0.5150769344499558,0.002160019324051504
RCBZUSIM,WBLJNPZQ,2805,5309,6,0.4895491244904972,0.0024431028002038055
RCBZUSIM,XIFHSOWQ,2805,8708,12,0.5953794862284896,0.0005188884075581853
RCBZUSIM,XUOIQPFL,2805,5205,7,0.5154671629062902,0.001529561550336863
RCBZUSIM,YSYHGLQK,2805,2807,7,0.41621339371566657,0.012885135094951346
RJGPVEXX,AANGBULD,2811,4810,3,0.5494454971763099,0.0002915465306720783
RJGPVEXX,DEWLVASR,2811,3038,9,0.49104946633253965,0.0037111854228876686
RJGPVEXX,EVBVXETX,2811,3404,5,0.40825292972038324,0.012126396055384518
RJGPVEXX,FCYBOAXC,2811,3824,7,0.42926792276705805,0.010073329025430145
RJGPVEXX,FITUEHWN,2811,8714,7,0.5610433149435562,0.0004548070260705095
RJGPVEXX,KJNSOAHR,2811,8479,7,0.5895413283685671,0.00019404972038554303
RJGPVEXX,VUAFAIYJ,2811,6101,2,0.44833708943592837,0.003715406877838382
RJGPVEXX,WPQXWHYO,2811,2811,2,0.46621226278463856,0.0024286079725881014
RJGPVEXX,ZCELVYQU,2811,8461,8,0.44295955314864766,0.008701360464993617
RJGPVEXX,ZKENOUDA,2811,2805,4,0.5043134704709208,0.0012445719904273784
RJGPVEXX,ZXERAXWP,2811,4802,7,0.4013620386561711,0.016861793138785823
ROACSLMG,APQGTRMF,8505,8105,6,0.4432115360865243,0.006784235522826803
ROACSLMG,ATLDMDBO,8505,2814,2,0.4730727070341812,0.0020504146018445867
ROACSLMG,AXULOHBQ,8505,5515,9,0.40210409803345637,0.02035561065355068
ROACSLMG,BEZYMBBT,8505,3207,4,0.4019292290326203,0.01237103751489101
ROACSLMG,BJALXPFS,8505,2847,12,0.45890917457423086,0.010747624645583181
ROACSLMG,BLANHGYY,8505,9022,5,0.4842966458900593,0.0023870811609308052
ROACSLMG,BSRMSVTC,8505,2805,12,0.4915272815784888,0.00580656994898223
ROACSLMG,BTMOEMEP,8505,3102,3,0.5569288702727133,0.00023108052129800245
ROACSLMG,DJBLNPNC,8505,2805,3,0.4078831527882235,0.009950772790707952
ROACSLMG,DNMPSKTB,8505,2811,12,0.4580418416352091,0.010916495498803183
ROACSLMG,FDXPMYGF,8505,7907,6,0.4421912873205458,0.006927925952639455
ROACSLMG,FITUEHWN,8505,8714,10,0.41318163667571306,0.018751512761245256
ROACSLMG,HXYSSRXE,8505,2836,7,0.5179246416361322,0.0014388242738274549
ROACSLMG,IGDVVKUD,8505,3824,2,0.5637541053714958,0.0001518120199438303
ROACSLMG,JPBRUTWP,8505,3904,12,0.5452481314127069,0.0018333828539645453
ROACSLMG,KEUWZRKO,8505,8102,10,0.44254537220632467,0.011202759626636902
ROACSLMG,OGAFEHLU,8505,7202,11,0.442710719612305,0.012630607913521172
ROACSLMG,QRKRBYJL,8505,2841,3,0.4081513681652521,0.009897360803400146
ROACSLMG,SNHYOVBM,8505,3824,5,0.41504024731679917,0.010639580217541977
ROACSLMG,VBYCLTYZ,8505,8505,5,0.44740027313541797,0.005496017322310673
ROACSLMG,XMKRPGLB,8505,2529,11,0.45561045837880715,0.01000379805154221
ROACSLMG,XUOIQPFL,8505,5205,2,0.40739758829302913,0.009075934353419607
SAAYMURU,BJALXPFS,3215,2847,3,0.49325054291698883,0.001419893786538565
SAAYMURU,DJBLNPNC,3215,2805,11,0.47991932107397134,0.00629157926987418
SAAYMURU,GYHKIVQT,3215,8505,12,0.4234617517386296,0.01971311077499919
SAAYMURU,HCDTGMST,3215,6006,7,0.4589666413859324,0.0055497465734539635
SAAYMURU,MBSBZBXA,3215,2846,4,0.5206515040707993,0.0008048719112026516
SAAYMURU,NAQIHUKZ,3215,3813,9,0.4533543284752426,0.008057756812305084
SAAYMURU,OGAFEHLU,3215,7202,8,0.4931727335707259,0.0030408182808287967
SAAYMURU,QJQJSWFU,3215,3307,11,0.41854259584200687,0.01911315309839962
SAAYMURU,QKXNTIIB,3215,8501,11,0.4206823457314487,0.01844595156014193
SAAYMURU,STZDBITS,3215,3815,1,0.4187396461547321,0.006434185430419063
SAAYMURU,SUOYXCHP,3215,2805,1,0.4184563818593179,0.006473913216869454
SAAYMURU,TGOELCAG,3215,7207,7,0.4151025195645027,0.013152295005208323
SAAYMURU,UIFPPCLR,3215,8102,10,0.4513095293464302,0.009523710833846935
SAAYMURU,UQYUIVVR,3215,8501,3,0.47863728151569596,0.0020540657400187064
SAAYMURU,VMAQSTJE,3215,8527,7,0.43920620233024876,0.00829885530830676
SAAYMURU,VWMBASNE,3215,2811,12,0.5671808555626525,0.001081631396446721
SAAYMURU,WHPUAOID,3215,5512,7,0.47765112896003337,0.0037108004038544067
SAAYMURU,XIFHSOWQ,3215,8708,10,0.44993422898170204,0.009772164106298236
SAAYMURU,XIIEJNEE,3215,3815,4,0.4466082155349026,0.004942289338807902
SAAYMURU,YSYHGLQK,3215,2807,12,0.4884290683334818,0.006171984112292188
SAHWCZNH,AANGBULD,2825,4810,12,0.5224361481452198,0.0030602791958359993
SAHWCZNH,KEUWZRKO,2825,8102,2,0.4587179830180189,0.0029104977440574244
SAHWCZNH,LUENUFGA,2825,2833,4,0.711166755425731,5.612456103658789e-07
SAHWCZNH,MIRCVAMV,2825,4408,7,0.5071651349886368,0.0018743222717946568
SAHWCZNH,RJGPVEXX,2825,2811,12,0.5717091593697606,0.0009655401482940172
SAHWCZNH,UQYUIVVR,2825,8501,12,0.45724900882921066,0.011072804327992255
SAHWCZNH,UXSPKBJR,2825,3206,10,0.5766307522867284,0.000551481771671246
SAHWCZNH,XIFHSOWQ,2825,8708,2,0.7351940012878236,6.564845678834546e-08
SAHWCZNH,XIPPENFQ,2825,2501,6,0.5546322588204178,0.00044762123389385886
SAHWCZNH,ZGJXVMNI,2825,3006,11,0.6634468613615534,4.739495568731933e-05
SDWAYPIK,APQGTRMF,7207,8105,1,0.5739036496103754,8.74558520868039e-05
SDWAYPIK,ATLDMDBO,7207,2814,7,0.6932291316730814,3.910251072822761e-06
SDWAYPIK,AXULOHBQ,7207,5515,8,0.5455764574779368,0.0008464798853806501
SDWAYPIK,BEZYMBBT,7207,3207,3,0.5059366970575379,0.0010167335418409776
SDWAYPIK,BLANHGYY,7207,9022,4,0.5591355939714702,0.0002632030812794308
SDWAYPIK,BSRMSVTC,7207,2805,7,0.4205244964484772,0.011891261110684349
SDWAYPIK,BTMOEMEP,7207,3102,2,0.5617787656495119,0.00016198874216367726
SDWAYPIK,DBWLZWNK,7207,5602,1,0.47871043999822405,0.0015447879014503349
SDWAYPIK,DNMPSKTB,7207,2811,6,0.6434514150114177,2.304913142295864e-05
SDWAYPIK,DUCMGGNW,7207,3806,6,0.51004700942541,0.0014838046064453263
SDWAYPIK,GYHKIVQT,7207,8505,2,0.7239196340029189,1.2990316051738513e-07
SDWAYPIK,HXYSSRXE,7207,2836,9,0.6103282133321573,0.00016226085281175436
SDWAYPIK,IGDVVKUD,7207,3824,1,0.48292727947768266,0.0013835344915763509
SDWAYPIK,JPBRUTWP,7207,3904,2,0.6157182749422749,2.3484664995717655e-05
SDWAYPIK,KEUWZRKO,7207,8102,10,0.4208048710139648,0.016472430677697728
SDWAYPIK,LRVGFDFM,7207,3102,1,0.44296774311168396,0.0037269953548617228
SDWAYPIK,LSOIUSXD,7207,5111,2,0.5506221250930219,0.00023192783602242326
SDWAYPIK,LUENUFGA,7207,2833,12,0.4254205024759674,0.019093418325747707
SDWAYPIK,OGAFEHLU,7207,7202,1,0.576089639309857,8.10090173984345e-05
SDWAYPIK,OKMBFVKS,7207,5705,2,0.5576784962426099,0.00018510244784829036
SDWAYPIK,OXKURKXR,7207,5402,3,0.6349769907614904,1.4119659590285329e-05
SDWAYPIK,PYZMVUWD,7207,3824,12,0.46445601301071016,0.009718712110453276
SDWAYPIK,QJQJSWFU,7207,3307,1,0.4331458323791963,0.004672438382180842
SDWAYPIK,QRKRBYJL,7207,2841,2,0.674562392514805,1.8154848977865217e-06
SDWAYPIK,QVLMOEYE,7207,4202,2,0.7264540348281872,1.117521708287731e-07
SDWAYPIK,RAWUKQMJ,7207,2916,9,0.5692068184530257,0.0005463386207196846
SDWAYPIK,RCBZUSIM,7207,2805,3,0.5064657073334562,0.0010023901700584102
SDWAYPIK,SAHWCZNH,7207,2825,12,0.44681619442504295,0.013310907398688485
SDWAYPIK,UGEQLMXM,7207,8714,1,0.580558358804756,6.915287724426298e-05
SDWAYPIK,UIFPPCLR,7207,8102,2,0.508793684200493,0.0008009610729986425
SDWAYPIK,UXSPKBJR,7207,3206,3,0.4773379475164855,0.0021209760211487226
SDWAYPIK,VBYCLTYZ,7207,8505,2,0.6616500440059369,3.3400770360418224e-06
SDWAYPIK,VMAQSTJE,7207,8527,9,0.5419628906066309,0.0011230794048078903
SDWAYPIK,VWMBASNE,7207,2811,4,0.4296870275924777,0.007095966983586782
SDWAYPIK,WBLJNPZQ,7207,5309,9,0.5123515151182494,0.002301325965558378
SDWAYPIK,WQMVCOEM,7207,2805,6,0.48546565150954035,0.0026885567108690615
SDWAYPIK,XIFHSOWQ,7207,8708,12,0.5499178077416071,0.001643462061744134
SDWAYPIK,XUOIQPFL,7207,5205,6,0.6444844700031338,2.2143918716958454e-05
SNHYOVBM,BLANHGYY,3824,9022,4,0.458750816025044,0.003769528539786282
SNHYOVBM,BSRMSVTC,3824,2805,7,0.47336892784282164,0.004077409974624239
SNHYOVBM,DBWLZWNK,3824,5602,4,0.46187732761431677,0.0035100036445946093
SNHYOVBM,DJBLNPNC,3824,2805,2,0.5751067217040076,0.00010371608812871373
SNHYOVBM,FITUEHWN,3824,8714,9,0.4848493340641922,0.004241193009228033
SNHYOVBM,HCDTGMST,3824,6006,9,0.5221891059039144,0.0018262717309307207
SNHYOVBM,JPBRUTWP,3824,3904,11,0.4085358508289004,0.02250406310740601
SNHYOVBM,OGAFEHLU,3824,7202,10,0.45846916805214555,0.00831487431408659
SNHYOVBM,RAWUKQMJ,3824,2916,10,0.4069713780792524,0.020796210194549178
SNHYOVBM,RCBZUSIM,3824,2805,10,0.41407176174258076,0.018472605156915137
SNHYOVBM,STZDBITS,3824,3815,12,0.5103220898234104,0.003961281158648043
SNHYOVBM,TGOELCAG,3824,7207,9,0.5005588849831696,0.0030095096305048624
SNHYOVBM,VMAQSTJE,3824,8527,9,0.5777919138410724,0.00042966584927422357
SNHYOVBM,YSYHGLQK,3824,2807,12,0.4530643406959119,0.011929282192804074
SNHYOVBM,ZXERAXWP,3824,4802,6,0.402017751327098,0.015077494910629093
STZDBITS,AANGBULD,3815,4810,10,0.40086765934664725,0.02298209918901779
STZDBITS,AHMDUILJ,3815,2102,7,0.41232773478768603,0.013840086701371029
STZDBITS,LLHREMKS,3815,2807,11,0.4003299642417233,0.025640973662583867
STZDBITS,NAQIHUKZ,3815,3813,8,0.40533268293951047,0.017399281171101715
STZDBITS,OXKURKXR,3815,5402,12,0.5233171594574544,0.0030022738599730266
STZDBITS,UXSPKBJR,3815,3206,7,0.45534789743023674,0.005984581257823645
STZDBITS,XIIEJNEE,3815,3815,3,0.5641820802431722,0.00018348895266583813
STZDBITS,ZXERAXWP,3815,4802,10,0.4785215765124438,0.005598383994474404
SUOYXCHP,AHMDUILJ,2805,2102,12,0.4534896445326141,0.011839777282850008
SUOYXCHP,BEZYMBBT,2805,3207,11,0.40270632113990507,0.02469780101040678
SUOYXCHP,FITUEHWN,2805,8714,2,0.42826514538678445,0.005834848929091939
SUOYXCHP,FWUCPMMW,2805,2701,11,0.4967416762025548,0.004474720499455712
SUOYXCHP,HCDTGMST,2805,6006,6,0.4905435540343547,0.0023863803653095357
SUOYXCHP,JPBRUTWP,2805,3904,8,0.4916478884492964,0.003146835684084585
SUOYXCHP,JSLXRQOK,2805,5119,12,0.44016943244817996,0.014924852623418697
SUOYXCHP,KEUWZRKO,2805,8102,2,0.40374251805536826,0.009779147838135181
SUOYXCHP,LSOIUSXD,2805,5111,8,0.40962019783480436,0.016138660530296188
SUOYXCHP,MBSBZBXA,2805,2846,12,0.5390923169625184,0.0021126548064908214
SUOYXCHP,PYZMVUWD,2805,3824,7,0.49105193668797215,0.002741678765138143
SUOYXCHP,QJQJSWFU,2805,3307,6,0.43572618486760245,0.007900532092466649
SUOYXCHP,SAHWCZNH,2805,2825,7,0.4573083382384484,0.005745514679277353
SUOYXCHP,STZDBITS,2805,3815,5,0.4941154361273958,0.001881953231186006
SUOYXCHP,XIFHSOWQ,2805,8708,5,0.40365885318200956,0.013229684970100707
SUOYXCHP,XIPPENFQ,2805,2501,11,0.4172121865668663,0.01953797127633121
TGOELCAG,BTMOEMEP,7207,3102,10,0.4148520983049319,0.018230939226788742
TGOELCAG,BUZIIBYG,7207,9403,10,0.42854872456459775,0.014398426159455215
TGOELCAG,JERHKLYW,7207,4601,5,0.4124306155384166,0.011191781848573522
TGOELCAG,KAGJCHMR,7207,8467,12,0.4286191575949967,0.018116090845013505
TGOELCAG,KEUWZRKO,7207,8102,1,0.5156234876932136,0.0005601315366946129
TGOELCAG,LLHREMKS,7207,2807,1,0.4141267482168159,0.0071080542821242276
TGOELCAG,LPHPPJUG,7207,3824,10,0.5430293354119272,0.0013205949409407288
TGOELCAG,LUENUFGA,7207,2833,5,0.5231044756850752,0.0008939289427563657
TGOELCAG,MIRCVAMV,7207,4408,10,0.4350117338147358,0.012839075460468582
TGOELCAG,SAAYMURU,7207,3215,10,0.40156861361086155,0.02272183493300627
TGOELCAG,STZDBITS,7207,3815,11,0.5237738574633349,0.002494198420997764
TGOELCAG,UQYUIVVR,7207,8501,12,0.42618694728544004,0.01885535849492593
TGOELCAG,UXSPKBJR,7207,3206,10,0.47777436220737307,0.00568389931309988
TGOELCAG,XIFHSOWQ,7207,8708,3,0.40839374162324915,0.009849305683344294
TGOELCAG,XIPPENFQ,7207,2501,7,0.40323383918186484,0.016310076556403593
TGOELCAG,XMKRPGLB,7207,2529,5,0.4114218506717682,0.011411663598476968
TGOELCAG,YSYHGLQK,7207,2807,1,0.48117270094883074,0.0014487236277458634
UGEQLMXM,APQGTRMF,8714,8105,3,0.5081404376370526,0.0009581583947591254
UGEQLMXM,ATLDMDBO,8714,2814,4,0.6099825841451975,4.7880771237095064e-05
UGEQLMXM,AXULOHBQ,8714,5515,7,0.56160013585101,0.00044762869805854553
UGEQLMXM,BJALXPFS,8714,2847,8,0.423024533371508,0.012679507810570739
UGEQLMXM,BLANHGYY,8714,9022,7,0.7248397789007867,8.473644215859259e-07
UGEQLMXM,BSRMSVTC,8714,2805,10,0.6505331521169033,5.559120408963563e-05
UGEQLMXM,BTMOEMEP,8714,3102,5,0.7115491600981283,7.93161002865414e-07
UGEQLMXM,CCLHWFWF,8714,6211,10,0.423230015189045,0.015797729016842094
UGEQLMXM,DBWLZWNK,8714,5602,1,0.58961483034413,4.9820851185119005e-05
UGEQLMXM,DJBLNPNC,8714,2805,5,0.6793835953859251,3.773676659654481e-06
UGEQLMXM,DNMPSKTB,8714,2811,9,0.6637723661419769,2.541524441342764e-05
UGEQLMXM,DUCMGGNW,8714,3806,5,0.4182303561626995,0.009996168735667266
UGEQLMXM,FDXPMYGF,8714,7907,8,0.6558992380687125,2.541292340193261e-05
UGEQLMXM,FWUCPMMW,8714,2701,5,0.46701060618606005,0.0035684046584773814
UGEQLMXM,GYHKIVQT,8714,8505,5,0.6104870459318785,6.012165147003449e-05
UGEQLMXM,HCDTGMST,8714,6006,12,0.5153728286994772,0.0035612426236233813
UGEQLMXM,HXYSSRXE,8714,2836,9,0.5749057923111146,0.0004661492716987467
UGEQLMXM,IGDVVKUD,8714,3824,4,0.7126944916823104,5.173993755697344e-07
UGEQLMXM,JPBRUTWP,8714,3904,3,0.5786460808540985,0.00011397232525740781
UGEQLMXM,KEUWZRKO,8714,8102,12,0.49194078511945805,0.005759222805679349
UGEQLMXM,LRVGFDFM,8714,3102,10,0.4586431894681555,0.008287194897067581
UGEQLMXM,LSOIUSXD,8714,5111,1,0.5045047851651905,0.0007695414119339299
UGEQLMXM,OGAFEHLU,8714,7202,1,0.5674817328639483,0.00010917812223910415
UGEQLMXM,OKMBFVKS,8714,5705,2,0.47539327519951746,0.0019347821676903962
UGEQLMXM,OXKURKXR,8714,5402,2,0.48095642637870917,0.0016806569498167838
UGEQLMXM,QJQJSWFU,8714,3307,12,0.4375249863383138,0.01561072248509767
UGEQLMXM,QRKRBYJL,8714,2841,3,0.6417666761974927,1.066955247022357e-05
UGEQLMXM,QVLMOEYE,8714,4202,2,0.7506630229698161,2.429326717443928e-08
UGEQLMXM,RAWUKQMJ,8714,2916,8,0.520324186091469,0.0016079562301696017
UGEQLMXM,RCBZUSIM,8714,2805,4,0.44389466212324236,0.0052438164116407875
UGEQLMXM,ROACSLMG,8714,8505,3,0.43210818665160855,0.0060137218628106975
UGEQLMXM,SDWAYPIK,8714,7207,3,0.7253569950759355,1.755089559312119e-07
UGEQLMXM,SUOYXCHP,8714,2805,10,0.45156928559550175,0.009477389857344413
UGEQLMXM,TGOELCAG,8714,7207,12,0.46233450974874735,0.010101987468819212
UGEQLMXM,UQYUIVVR,8714,8501,8,0.5281061017989153,0.0013264435384556662
UGEQLMXM,UXSPKBJR,8714,3206,7,0.5341167891214791,0.0009504898443244255
UGEQLMXM,VBYCLTYZ,8714,8505,2,0.7146062687770016,2.2275186078683286e-07
UGEQLMXM,VMAQSTJE,8714,8527,12,0.7410701393652569,2.8144574311318553e-06
UGEQLMXM,VWMBASNE,8714,2811,5,0.5240035039964577,0.0008725968554370946
UGEQLMXM,WBLJNPZQ,8714,5309,9,0.5806441080523768,0.00039612158862434776
UGEQLMXM,WHPUAOID,8714,5512,6,0.579545456845727,0.00021224743669405824
UGEQLMXM,WQMVCOEM,8714,2805,9,0.5797343346617239,0.00040655964279025377
UGEQLMXM,XUOIQPFL,8714,5205,9,0.5153601636273212,0.0021457774846674036
UIFPPCLR,APQGTRMF,8102,8105,4,0.4396705703969298,0.005744836011184282
UIFPPCLR,ATLDMDBO,8102,2814,5,0.4032702177507803,0.013326789069060888
UIFPPCLR,BLANHGYY,8102,9022,12,0.49581918548489967,0.005330913129241649
UIFPPCLR,BSRMSVTC,8102,2805,10,0.414091843045684,0.01846635292021845
UIFPPCLR,DBWLZWNK,8102,5602,10,0.5029374421570517,0.0033478150653601406
UIFPPCLR,DNMPSKTB,8102,2811,12,0.42353470469306126,0.01968973674090021
UIFPPCLR,FDXPMYGF,8102,7907,9,0.4575415459431144,0.007423685255927413
UIFPPCLR,GYHKIVQT,8102,8505,2,0.591460504214347,5.841261120555584e-05
UIFPPCLR,IGDVVKUD,8102,3824,5,0.43318124624360066,0.007403746549651264
UIFPPCLR,LRVGFDFM,8102,3102,10,0.5485663336068483,0.001150768601254226
UIFPPCLR,OKMBFVKS,8102,5705,10,0.46300446111340177,0.007618591748623352
UIFPPCLR,PYZMVUWD,8102,3824,8,0.4082007216900426,0.016547268524822523
UIFPPCLR,QRKRBYJL,8102,2841,3,0.4749461947966741,0.0022491627814423625
UIFPPCLR,QVLMOEYE,8102,4202,2,0.4165365690602505,0.0075043622870629885
UIFPPCLR,RAWUKQMJ,8102,2916,7,0.42374020785347516,0.011192816493063333
UIFPPCLR,ROACSLMG,8102,8505,10,0.4116389073130605,0.019243177594434703
UIFPPCLR,SDWAYPIK,8102,7207,9,0.505520043173227,0.0026913967748798118
